bookmarkId,sid,name,type,mcidName,mcid,sido,sigungu,address,memo,folders,folderCount,mismatch,isMatched,created,px,py
99689880,995323300,돌체테리아,place,카페,CAFE,강원,강릉시,강원 강릉시 하슬라로206번길 4-3 1층 돌체테리아,,내 장소,1,AVAILABLE,True,2019-04-21,128.8761183,37.7676675
96589647,37768779,장티크(J`antique),place,카페,CAFE,서울,서초구,서울 서초구 서초대로64길 50,,내 장소,1,AVAILABLE,True,2019-04-04,127.0211986,37.4934677
96166464,38733965,퀸즈파크 청담점,place,음식점,DINING,서울,강남구,서울 강남구 압구정로60길 22,,내 장소,1,AVAILABLE,True,2019-04-01,127.04165,37.5259917
96141147,37260382,콘래드서울 아트리오,place,음식점,DINING,서울,영등포구,서울 영등포구 국제금융로 10 콘래드서울 2층,,내 장소,1,AVAILABLE,True,2019-04-01,126.9266677,37.5254021
95782251,18835511,로데오현대아파트,place,일반,GENERAL,서울,강남구,서울 강남구 압구정로50길 28,,내 장소,1,AVAILABLE,True,2019-03-30,127.0372981,37.5266711
95761501,38252334,육회한연어 신논현점,place,BAR,BAR,서울,강남구,서울 강남구 강남대로118길 47 2층,,내 장소,1,AVAILABLE,True,2019-03-30,127.0268319,37.5074793
95292652,19224525,더샵스타파크아파트,place,일반,GENERAL,경기,성남시,경기 성남시 분당구 정자일로 121,,내 장소,1,AVAILABLE,True,2019-03-28,127.1052642,37.3611713
94725329,11717757,롯데호텔서울 모모야마,place,음식점,DINING,서울,중구,서울 중구 을지로 30,,내 장소,1,AVAILABLE,True,2019-03-24,126.9810045,37.5653498
94159303,1803092279,어 로프 슬라이스 피스,place,카페,CAFE,경기,용인시,경기 용인시 처인구 백령로 47,,내 장소,1,AVAILABLE,True,2019-03-21,127.1910012,37.2627746
93153689,37116850,비스트로정,place,음식점,DINING,경기,성남시,경기 성남시 분당구 정자일로 100 미켈란쉐르빌,,내 장소,1,AVAILABLE,True,2019-03-15,127.1070262,37.3595677
91387864,13513688,두오모,place,음식점,DINING,서울,종로구,서울 종로구 자하문로16길 5,,내 장소,1,AVAILABLE,True,2019-03-05,126.9715354,37.5816302
89868660,38010058,켄싱턴호텔 여의도 브로드웨이,place,음식점,DINING,서울,영등포구,서울 영등포구 국회대로76길 16 여의도 켄싱턴호텔 1층,,내 장소,1,AVAILABLE,True,2019-02-25,126.9218165,37.5302612
89608214,1798953026,Bowl Room,place,음식점,DINING,서울,강남구,서울 강남구 압구정로42길 36,,내 장소,1,AVAILABLE,True,2019-02-24,127.0344654,37.5264644
87809580,1868824335,WHAT A CHEF,place,기타,ETC,서울,강남구,서울 강남구 선릉로157길 23-3,,내 장소,1,UNAVAILABLE,False,2019-02-14,127.0378654,37.5260005
86652251,247810366,DOTZ,place,음식점,DINING,서울,용산구,서울 용산구 이태원로55나길 6,,내 장소,1,AVAILABLE,True,2019-02-08,126.9990952,37.536664
86507909,1037088626,머랭테이블,place,카페,CAFE,경기,용인시,경기 용인시 기흥구 한보라1로 60 명보프라자 105호,,내 장소,1,AVAILABLE,True,2019-02-07,127.107482,37.2503559
86505800,1680652900,범표원두,place,카페,CAFE,서울,강남구,서울 강남구 테헤란로37길 42 지하1층,,내 장소,1,AVAILABLE,True,2019-02-07,127.0398981,37.5051665
85890447,1644502601,카페여수에서,place,카페,CAFE,전남,여수시,전남 여수시 중앙5길 29,,내 장소,1,AVAILABLE,True,2019-02-03,127.7401491,34.737865
85251325,21172424,상지리츠빌카일룸4차,place,일반,GENERAL,서울,강남구,서울 강남구 삼성로 636,,내 장소,1,AVAILABLE,True,2019-01-30,127.0516331,37.5167983
85250928,38391930,청담린든그로브,place,일반,GENERAL,서울특별시,강남구,서울특별시 강남구 청담동 67,,내 장소,1,AVAILABLE,True,2019-01-30,127.0536478,37.5227532
82801145,11585300,고센인코퍼레이티드 청담점,place,카페,CAFE,서울,강남구,서울 강남구 선릉로158길 18,,내 장소,1,AVAILABLE,True,2019-01-15,127.0414762,37.5252858
63746475,1979405153,혜움빌딩,place,일반,GENERAL,서울,강남구,서울 강남구 봉은사로37길 20,,내 장소,1,AVAILABLE,True,2018-09-03,127.0363952,37.5096256
82313892,86717807,굴드,place,기타,ETC,서울,강남구,서울 강남구 강남대로 598 보림빌딩 1F,,내 장소,1,UNAVAILABLE,False,2019-01-12,127.0203795,37.5151999
81578228,21407004,cuisson82,place,음식점,DINING,서울,강남구,서울 강남구 양재천로 167,,내 장소,1,AVAILABLE,True,2019-01-07,127.0447018,37.4816294
80941185,1868037252,하프커피,place,카페,CAFE,서울,서초구,서울 서초구 사평대로 205 센트럴시티 파미에스테이션 2층 FP212호,,내 장소,1,AVAILABLE,True,2019-01-03,127.004939,37.5032859
44976246,20099688,용인행정타운두산위브3단지아파트,place,일반,GENERAL,경기,용인시,경기 용인시 처인구 지삼로590번길 29,,내 장소,1,AVAILABLE,True,2018-04-14,127.1700307,37.2392496
76701432,18720089,천년명가청암자이아파트,place,일반,GENERAL,서울,용산구,서울 용산구 삼개로 60,,내 장소,1,AVAILABLE,True,2018-12-06,126.9476249,37.5349374
76701354,18720649,강변삼성스위트아파트,place,일반,GENERAL,서울,용산구,서울 용산구 원효로 40,,내 장소,1,AVAILABLE,True,2018-12-06,126.9485602,37.5339905
76178884,18999573,대우트럼프월드아파트,place,일반,GENERAL,서울특별시,영등포구,서울특별시 영등포구 여의도동 55-1,,내 장소,1,AVAILABLE,True,2018-12-03,126.9323526,37.5179106
74364925,13038138,하이드파크,place,음식점,DINING,경기,용인시,경기 용인시 기흥구 백남준로 7 용인도자미술관,,내 장소,1,AVAILABLE,True,2018-11-20,127.10972,37.270103
73949180,19001144,더샵아일랜드파크,place,일반,GENERAL,서울,영등포구,서울 영등포구 의사당대로 38,,내 장소,1,AVAILABLE,True,2018-11-17,126.9187147,37.5257581
73948263,19225259,타임브릿지오피스텔,place,일반,GENERAL,경기,성남시,경기 성남시 분당구 정자일로156번길 12,,내 장소,1,AVAILABLE,True,2018-11-17,127.1073149,37.363808
73733118,13154695,최가네버섯샤브매운탕칼국수,place,음식점,DINING,서울,강남구,서울 강남구 도산대로51길 36,,내 장소,1,AVAILABLE,True,2018-11-15,127.0381733,37.5254405
71679246,18999935,에스트레뉴,place,일반,GENERAL,서울,영등포구,서울 영등포구 국제금융로2길 37,,내 장소,1,AVAILABLE,True,2018-11-01,126.9242118,37.5230183
71679216,19472925,롯데캐슬엠파이어,place,일반,GENERAL,서울,영등포구,서울 영등포구 의사당대로 127,,내 장소,1,AVAILABLE,True,2018-11-01,126.9265677,37.5204236
71252967,11659654,바소,place,음식점,DINING,경기,용인시,경기 용인시 기흥구 지삼로98번길 47 VASO,,내 장소,1,AVAILABLE,True,2018-10-28,127.1271604,37.2520485
70859529,18999866,여의도롯데캐슬아이비,place,일반,GENERAL,서울,영등포구,서울 영등포구 국제금융로 86,,내 장소,1,AVAILABLE,True,2018-10-26,126.9321087,37.5197969
68425897,38275858,안국 153,place,카페,CAFE,서울,종로구,서울 종로구 율곡로 51,,내 장소,1,AVAILABLE,True,2018-10-08,126.9849581,37.5765064
68287997,19691123,국립현대미술관 서울관,place,생활/문화,LIFE_CULTURE,서울,종로구,서울 종로구 삼청로 30,,내 장소,1,AVAILABLE,True,2018-10-07,126.9800493,37.5787818
43038406,20639748,일지아트홀,place,생활/문화,LIFE_CULTURE,서울,강남구,서울 강남구 선릉로 806,,내 장소,1,AVAILABLE,True,2018-03-29,127.0396191,37.523885
60040280,18829546,떡삼돌김치삼겹압구정점,place,기타,ETC,서울,강남구,서울 강남구 논현로167길 12,,내 장소,1,UNAVAILABLE,False,2018-08-07,127.0272375,37.5247667
57657958,487040518,스타벅스 청담스타R점,place,카페,CAFE,서울,강남구,서울 강남구 도산대로57길 24,,내 장소,1,AVAILABLE,True,2018-07-22,127.0418784,37.5251798
52621274,16868257,복권나라,place,생활/문화,LIFE_CULTURE,전남,여수시,전남 여수시 중앙로 62 1층,,내 장소,1,AVAILABLE,True,2018-06-16,127.7343465,34.73992
52391151,11636672,여수EXPO역 전라선,place,교통,TRANSPORTATION,전남,여수시,전남 여수시 망양로 2 여수역,,내 장소,1,AVAILABLE,True,2018-06-14,127.7489826,34.7530686
43038078,11807844,탐앤탐스압구정로데오점,place,카페,CAFE,서울,강남구,서울 강남구 선릉로 823 한양타운빌딩,,내 장소,1,AVAILABLE,True,2018-03-29,127.0396,37.5257333
26961262,12255263,아트성형외과의원,place,기타,ETC,서울특별시,강남구,서울특별시 강남구 압구정로 449,,내 장소,1,UNAVAILABLE,False,2016-12-19,127.046533,37.526284
